,id,book_id,work_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
2494,2495,222458,1139031,Cynthia Lord,2006.0,Rules,eng,3.96,42950,44489,4000,723,2549,9936,15896,15385
2495,2496,8584686,13438215,Karen Russell,2011.0,Swamplandia!,eng,3.21,38955,43331,7023,3098,7852,14358,12750,5273
2496,2497,49353,449477,Michael Connelly,1995.0,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",eng,4.21,37717,44054,1364,127,582,6438,19648,17259
2497,2498,2715,73206,Mark Kurlansky,2002.0,Salt: A World History,eng,3.73,39402,40735,2640,1381,3530,10799,14127,10898
2498,2499,31173,40852693,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1853.0,Villette,eng,3.75,41793,48000,2731,1438,4142,13066,15929,13425
2499,2500,10552338,15458989,Neal Stephenson,2011.0,Reamde,eng,3.96,34839,39957,4221,633,2116,8116,16451,12641
2500,2501,34502,1107935,Terry Pratchett,1994.0,"Soul Music (Discworld, #16; Death, #3)",eng,4.02,43626,51279,1172,203,1892,12008,19757,17419
2501,2502,14740588,20387074,Janet Evanovich,2012.0,"Notorious Nineteen (Stephanie Plum, #19)",eng,3.9,42656,52396,5011,348,2413,14528,20138,14969
2502,2503,6117055,6295163,Richard Dawkins,2009.0,The Greatest Show on Earth: The Evidence for Evolution,en-GB,4.16,34088,37106,1620,872,1112,5169,13850,16103
2503,2504,392297,3696736,Frank Miller,1992.0,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",eng,4.16,40866,42454,792,652,1471,6658,15444,18229
2504,2505,356896,347061,Og Mandino,1968.0,The Greatest Salesman in the World,eng,4.19,35971,37674,969,637,1635,6134,10899,18369
2505,2506,3758,2503304,Ian Fleming,1953.0,"Casino Royale (James Bond, #1)",eng,3.73,39150,46774,3074,738,3128,14342,18248,10318
2506,2507,83144,12615171,Paullina Simons,2001.0,"The Bronze Horseman (The Bronze Horseman, #1)",eng,4.34,37369,48539,6085,1198,2005,4963,11371,29002
2507,2508,11346,3207953,Toni Morrison,1973.0,Sula,en-US,3.86,37196,42187,2324,756,2441,10601,16513,11876
2508,2509,17999892,24748164,A.G. Riddle,2013.0,"The Atlantis Gene (The Origin Mystery, #1)",eng,3.69,20626,40455,2909,1360,3530,10874,15087,9604
2509,2510,7148256,7413156,Philippa Gregory,2010.0,"The Red Queen (The Plantagenet and Tudor Novels, #3)",eng,3.74,42128,49044,3912,681,3444,14944,18717,11258
2510,2511,6642402,6836876,Julie James,2010.0,"Something About You (FBI/US Attorney, #1)",eng,3.94,47720,49849,2103,1385,2450,10784,18245,16985
2511,2512,105552,2363835,Dr. Seuss,1970.0,Mr. Brown Can Moo! Can You?,en-US,4.11,41437,43269,626,561,2227,9067,11245,20169
2512,2513,10607,1738813,"Stephen King, Peter Straub",2001.0,"Black House (The Talisman, #2)",eng,3.99,40734,44826,1227,722,2405,9632,15995,16072
2513,2514,15719,2371238,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003.0,Marvel 1602,eng,3.93,43541,46190,1344,1074,2566,10389,16829,15332
2514,2515,26722,27405,Vince Flynn,2006.0,"Act of Treason (Mitch Rapp, #9)",en-US,4.28,34242,36818,775,350,694,4651,13743,17380
2515,2516,13330761,18538203,Peter Heller,2012.0,The Dog Stars,eng,3.9,33465,40825,5883,938,2258,8685,16876,12068
2516,2517,19494,1177001,John le Carré,1963.0,The Spy Who Came In from the Cold,eng,4.05,37557,45652,2712,318,1680,8752,19424,15478
2517,2518,133664,6614430,Jim Butcher,2005.0,"Academ's Fury (Codex Alera, #2)",eng,4.27,43941,47672,1321,142,781,6265,19369,21115
2518,2519,13162,22599,James Patterson,1998.0,"When the Wind Blows (When the Wind Blows, #1)",eng,3.92,39948,41722,1333,896,2319,9965,14533,14009
2519,2520,6443834,18525442,"Haruki Murakami, 村上 春樹",2009.0,"1Q84 BOOK 1 (1Q84, #1)",jpn,3.96,32323,36769,1280,1325,2014,6601,13628,13201
2520,2521,4004,6186633,"Paulo Coelho, Alan R. Clarke",1987.0,The Pilgrimage,eng,3.64,28283,35504,1451,1566,3821,9822,10998,9297
2521,2522,383028,584889,Lee Child,2006.0,"The Hard Way (Jack Reacher, #10)",en-US,4.14,36240,44962,1935,149,761,7672,20234,16146
2522,2523,231821,1757548,Sheila Burnford,1960.0,The Incredible Journey,eng,4.16,42094,43213,712,417,1281,8145,14522,18848
2523,2524,13529,2643796,Geraldine Brooks,2004.0,March,en-US,3.73,43737,45824,5216,1147,3471,12361,18270,10575
2524,2525,13359067,18587348,"Lee Child, Dick Hill",2012.0,"A Wanted Man (Jack Reacher, #17)",eng,4.0,33264,44026,3339,347,1700,9745,18193,14041
2525,2526,22369,23395,"Grant Morrison, Frank Quitely",2007.0,"All-Star Superman, Vol. 1",eng,4.06,35061,35648,610,1306,2042,6313,9600,16387
2526,2527,12177850,21619530,George R.R. Martin,2000.0,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",eng,4.63,20567,37017,1406,186,357,1851,8085,26538
2527,2528,16158558,21998974,Nora Roberts,2013.0,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",eng,3.91,33481,43326,3641,1221,2934,9894,13945,15332
2528,2529,7198988,7859868,Alyson Noel,2010.0,"Dark Flame (The Immortals, #4)",eng,3.73,51250,53645,1805,2400,5698,13679,13943,17925
2529,2530,25734248,45424866,Fiona Barton,2016.0,The Widow,eng,3.49,36504,48265,5692,1257,4915,17948,17226,6919
2530,2531,6255144,6438210,Patrick Carman,2009.0,"The Black Circle (The 39 Clues, #5)",en-US,4.0,42084,42610,705,1025,2229,9613,12392,17351
2531,2532,15820748,21549783,Kiera Cass,2013.0,"The Prince (The Selection, #0.5)",eng,3.93,51454,55572,3588,844,3552,13728,17701,19747
2532,2533,16069030,21861552,Marie Rutkoski,2014.0,"The Winner's Curse (The Winner's Trilogy, #1)",eng,4.03,56635,65183,9748,1427,3122,11564,25269,23801
2533,2534,71332,69081,Sapphire,1996.0,Push,eng,3.82,36207,41582,5572,1140,2859,10225,15640,11718
2534,2535,17465515,26129550,"Elena Ferrante, Ann Goldstein",2012.0,The Story of a New Name (The Neapolitan Novels #2),eng,4.37,33395,43753,3822,207,632,4162,16700,22052
2535,2536,70539,615175,Arthur C. Clarke,1982.0,"2010: Odyssey Two (Space Odyssey, #2)",eng,3.89,36907,40756,812,231,1756,10978,17282,10509
2536,2537,6406018,6594903,Atsushi Ohkubo,2004.0,"Soul Eater, Vol. 01 (Soul Eater, #1)",en-US,4.3,34289,34473,354,532,1299,4899,8255,19488
2537,2538,15803059,21587729,William Kent Krueger,2013.0,Ordinary Grace,eng,4.14,34720,42584,6121,377,1096,6442,18751,15918
2538,2539,14839,3238533,David Baldacci,2001.0,Last Man Standing,eng,4.03,36265,38118,708,401,1245,7983,15634,12855
2539,2540,118944,114515,Gene Luen Yang,2006.0,American Born Chinese,eng,3.88,47824,49910,5799,1166,3049,11590,19020,15085
2540,2541,1335184,1324719,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",1960.0,Peter Pan (A Little Golden Book),eng,4.32,38907,38911,76,508,1199,6020,8775,22409
2541,2542,15990969,21747190,K.A. Tucker,2012.0,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",eng,4.16,54718,59991,5039,1110,2386,9118,20669,26708
2542,2543,7141642,7405757,David Mitchell,2010.0,The Thousand Autumns of Jacob de Zoet,eng,4.03,36021,42312,5175,859,2105,7073,17293,14982
2543,2544,18525,756664,Christopher Marlowe,1604.0,Dr. Faustus,eng,3.79,39518,45003,1126,774,3448,12430,16245,12106
2544,2545,84145,991924,Sherrilyn Kenyon,2003.0,Dance with the Devil (Dark-Hunter #3),eng,4.39,51282,54588,1710,221,911,6346,16880,30230
2545,2546,6614,2713437,Candace Bushnell,2005.0,Lipstick Jungle,eng,3.39,35792,37339,945,2213,5372,12502,10083,7169
2546,2547,79379,1827952,James Patterson,2001.0,"Violets Are Blue (Alex Cross, #7)",eng,3.94,41555,44214,940,400,1758,11115,17683,13258
2547,2548,180116,1899199,"Anthony Robbins, Tony Robbins, Frederick L. Covan",1992.0,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",eng,4.1,33586,35804,831,767,1646,6524,11057,15810
2548,2549,30246,1136422,Laurell K. Hamilton,1998.0,"Blue Moon (Anita Blake, Vampire Hunter, #8)",en-US,4.04,52170,55094,909,760,2838,11599,17959,21938
2549,2550,30242,2534676,Laurell K. Hamilton,1998.0,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",en-US,4.07,53980,57065,887,585,2597,11971,19204,22708
2550,2551,19286669,27334868,Diane Chamberlain,2014.0,"The Silent Sister (Riley MacPherson, #1)",eng,3.93,31741,41004,4201,439,1683,9336,18384,11162
2551,2552,9597,1005005,Kurt Vonnegut Jr.,1952.0,Player Piano,eng,3.85,34362,36724,1365,280,1863,10065,15319,9197
2552,2553,10155,1098725,Arthur Conan Doyle,1912.0,"The Lost World (Professor Challenger, #1)",eng,3.92,39169,44585,1440,375,1987,11879,17079,13265
2553,2554,34511,2073281,Terry Pratchett,2003.0,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",eng,4.18,38851,48251,1286,270,1529,8216,17450,20786
2554,2555,60931,1049657,Octavia E. Butler,1979.0,Kindred,eng,4.18,43332,47766,5809,437,1577,7155,18225,20372
2555,2556,8282,3327855,"Laura Ingalls Wilder, Garth Williams",1940.0,"The Long Winter (Little House, #6)",eng,4.16,54443,59849,1283,1030,1791,10614,19848,26566
2556,2557,525488,55483783,"Henry Cloud, John Townsend",1992.0,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",en-US,4.19,19619,34413,1632,594,1297,5445,10837,16240
2557,2558,17378508,24170141,Maggie Stiefvater,2014.0,"Blue Lily, Lily Blue (The Raven Cycle, #3)",eng,4.32,56637,62547,8312,316,1095,7286,23370,30480
2558,2559,43945,911489,"Philip Roth, Luca Marinelli",1969.0,Portnoy's Complaint,eng,3.69,35855,42172,2104,1514,3886,11149,15064,10559
2559,2560,815716,467474,"John C. Maxwell, Zig Ziglar",1998.0,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,eng,4.12,30255,31981,765,583,1283,5630,10674,13811
2560,2561,51019,1019987,Margaret Atwood,1988.0,Cat's Eye,eng,3.92,42317,45091,2468,626,2206,10727,18149,13383
2561,2562,15783307,21500353,J. Sterling,2012.0,"The Perfect Game (The Perfect Game, #1)",eng,3.97,50442,52594,2982,1784,3105,10113,17664,19928
2562,2563,7540092,7160343,Patrick Ness,2010.0,"Monsters of Men (Chaos Walking, #3)",eng,4.25,43024,48311,4917,984,1772,6447,14107,25001
2563,2564,8647,4088,Orson Scott Card,2005.0,"Shadow of the Giant (Ender's Shadow, #4)",eng,3.98,37479,41690,885,372,1795,9330,16805,13388
2564,2565,10128428,14826219,Brian Selznick,2011.0,Wonderstruck,eng,4.16,42530,43731,5619,1077,1656,6518,14502,19978
2565,2566,748862,276238,Sarah Ban Breathnach,1995.0,Simple Abundance:  A Daybook of Comfort and Joy,en-US,3.96,32751,33386,513,641,1940,7866,10456,12483
2566,2567,9917938,14692536,Moira Young,2011.0,"Blood Red Road (Dust Lands, #1)",eng,3.94,47690,52256,5562,2426,3239,9333,17437,19821
2567,2568,13131,15302,"James Patterson, Maxine Paetro",2007.0,"The 6th Target (Women's Murder Club, #6)",en-US,4.02,41500,45657,1499,260,1602,10352,18377,15066
2568,2569,40395,1129624,"Edgar Rice Burroughs, John Seelye",1912.0,"A Princess of Mars (Barsoom, #1)",en-GB,3.8,34536,42872,2994,848,2797,12057,15670,11500
2569,2570,17262203,17613051,Margaret Atwood,2013.0,"MaddAddam (MaddAddam, #3)",eng,3.98,33861,41975,4289,391,1819,9039,17713,13013
2570,2571,77770,4132,"Laura Ingalls Wilder, Garth Williams",1943.0,"These Happy Golden Years (Little House, #8)",eng,4.17,51432,53811,966,500,1793,10015,17506,23997
2571,2572,19596,24386,Victoria Finlay,2003.0,Color: A Natural History of the Palette,en-US,3.74,42256,42661,514,3370,3712,9265,10472,15842
2572,2573,5357,1588709,John Grisham,2001.0,Skipping Christmas,eng,3.47,39486,45691,3496,1793,6012,15826,13273,8787
2573,2574,24244,457882,Michael Connelly,1993.0,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",eng,4.05,36748,44220,1566,161,946,9225,20205,13683
2574,2575,12022079,16987689,Kristin Hannah,2012.0,Home Front,eng,4.12,36972,41284,4442,478,1286,7087,16462,15971
2575,2576,16117506,21935683,Christina Lauren,2013.0,"Beautiful Stranger (Beautiful Bastard, #2)",eng,4.24,55764,60515,3358,523,1742,8534,21657,28059
2576,2577,127459,3072872,Libba Bray,2007.0,"The Sweet Far Thing (Gemma Doyle, #3)",eng,3.97,54602,57128,3573,1279,3746,11932,18530,21641
2577,2578,5197,950736,Ernest J. Gaines,1993.0,A Lesson Before Dying,en-US,3.93,40651,42113,2565,634,2319,9793,16119,13248
2578,2579,178357,459137,David Sedaris,1998.0,SantaLand Diaries,en-US,4.33,38297,38509,393,284,797,4876,12574,19978
2579,2580,24820165,44460981,Nicholas Sparks,2015.0,See Me,eng,3.93,31774,40830,3841,784,2412,9314,14890,13430
2580,2581,7415016,9351456,Sophie Kinsella,2010.0,"Mini Shopaholic (Shopaholic, #6)",eng,3.7,40137,45244,2843,1039,4010,13627,15228,11340
2581,2582,857448,368224,"Gene Zion, Margaret Bloy Graham",1956.0,Harry the Dirty Dog,en-US,4.17,44319,44912,637,430,1612,8884,12874,21112
2582,2583,18144115,25491442,Jennifer Weiner,2014.0,All Fall Down,eng,3.61,31249,35902,3293,856,3169,11716,13575,6586
2583,2584,393199,2374970,George Orwell,1933.0,Down and Out in Paris and London,en-US,4.1,34739,40499,2633,199,1194,7293,17621,14192
2584,2585,6081685,6258392,Hiro Fujiwara,2006.0,"Maid-sama! Vol. 01 (Maid-sama!, #1)",eng,4.4,36028,36535,409,491,1130,4239,8017,22658
2585,2586,381102,981140,Nick Bantock,1991.0,Griffin and Sabine (Griffin & Sabine #1),eng,4.01,36496,38462,1029,1687,2142,6727,11476,16430
2586,2587,14061957,19699754,Leigh Bardugo,2014.0,"Ruin and Rising (Shadow and Bone, #3)",eng,4.17,56836,64410,9218,728,2162,10158,23691,27671
2587,2588,3503947,3545602,أحمد خالد توفيق,2008.0,يوتوبيا,ara,3.9,31669,32536,3824,997,2111,6760,11945,10723
2588,2589,421549,3361285,Jennifer Weiner,2000.0,Certain Girls (Cannie Shapiro #2),eng,3.7,39334,41186,2732,770,3159,12945,15187,9125
2589,2590,13152194,18330294,Cheryl Strayed,2012.0,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,eng,4.29,33979,39789,4859,575,1246,5163,11950,20855
2590,2591,743599,21900569,Karen Marie Moning,1999.0,"Beyond the Highland Mist (Highlander, #1)",eng,3.99,51854,55674,2610,1410,3320,11531,17621,21792
2591,2592,15654,1353958,Ann Rule,1980.0,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,en-GB,4.13,35824,39253,1791,362,1265,7215,14491,15920
2592,2593,3054684,3085581,Claudia Gray,2009.0,"Stargazer (Evernight, #2)",eng,3.8,49050,51143,1382,1581,4238,13442,15417,16465
2593,2594,7668,2045220,Michael Crichton,1992.0,Rising Sun,eng,3.61,38179,41025,713,714,3550,14199,14925,7637
2594,2595,136167,1030360,Sidney Sheldon,1973.0,The Other Side of Midnight (Midnight #1),eng,3.89,34570,36728,755,367,2028,9932,13281,11120
2595,2596,7936809,14180015,Michael Connelly,2010.0,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",eng,4.13,34973,41619,2529,137,747,7303,19000,14432
2596,2597,10065,551030,"Louis Sachar, Joel Schick",1989.0,Wayside School Is Falling Down (Wayside School #2),eng,4.17,45631,46884,765,558,1595,8558,14675,21498
2597,2598,7274337,8419478,"Julie Orringer, Arthur Morey",2010.0,The Invisible Bridge,eng,4.19,35122,39430,4331,501,1386,5490,14904,17149
2598,2599,15861491,21611266,Pittacus Lore,2013.0,"The Fall of Five (Lorien Legacies, #4)",eng,4.24,41533,46153,3453,257,1127,7059,16613,21097
2599,2600,56759,2390173,"Thomas Hardy, Keith Wilson",1886.0,The Mayor of Casterbridge,eng,3.8,40063,44215,1629,1357,3095,11048,16393,12322
2600,2601,8732,1665907,John Steinbeck,1933.0,The Red Pony,eng,3.42,37535,40566,1519,2695,4650,13343,12506,7372
2601,2602,498389,968931,Jo Nesbø,2003.0,"The Devil's Star (Harry Hole, #5)",eng,4.03,32907,40620,1887,453,1184,7729,18559,12695
2602,2603,5159,2606620,Alice Hoffman,1997.0,Here on Earth,eng,3.68,38954,39937,1347,870,3080,12676,14796,8515
2603,2604,119091,2926089,"Anne Rice, Tim Curry",1994.0,"Taltos (Lives of the Mayfair Witches, #3)",eng,3.78,40915,44430,589,1122,3857,12039,13982,13430
2604,2605,190361,2477403,Laurell K. Hamilton,2000.0,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",eng,4.08,51571,54248,1303,938,2960,10342,16741,23267
2605,2606,9268487,14150105,Peter V. Brett,2013.0,"The Daylight War (Demon Cycle, #3)",eng,4.23,34419,39164,1816,371,1163,5360,14433,17837
2606,2607,1248179,2934427,John Grisham,2008.0,The Appeal,en-US,3.58,39100,41931,3678,1102,3975,14287,14732,7835
2607,2608,13830,1123089,Tamora Pierce,1986.0,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",en-US,4.2,53413,57255,1144,439,1616,9814,19397,25989
2608,2609,8680417,13552476,Ben Aaronovitch,2011.0,"Midnight Riot (Peter Grant, #1)",eng,3.92,21519,48677,5298,838,2411,10496,20808,14124
2609,2610,9303,1065212,Marian Keyes,1996.0,Lucy Sullivan Is Getting Married,en-US,3.74,38473,39904,725,974,2944,11832,13783,10371
2610,2611,34501,2889659,Terry Pratchett,2004.0,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",eng,4.29,43460,49173,1400,232,960,6673,17623,23685
2611,2612,50365,1651078,Vikram Seth,1993.0,"A Suitable Boy (A Suitable Boy, #1)",en-US,4.1,33973,35509,1714,685,1650,6032,12254,14888
2612,2613,22738563,42278179,Chimamanda Ngozi Adichie,2014.0,We Should All Be Feminists,eng,4.47,46048,58660,7218,349,769,4862,17453,35227
2613,2614,8087906,10974973,Patricia Briggs,2011.0,"River Marked (Mercy Thompson, #6)",en-GB,4.26,52220,62360,3174,243,1303,8992,23173,28649
2614,2615,4135,7838,Amy Sedaris,2006.0,I Like You: Hospitality Under the Influence,eng,3.87,34212,34919,1412,853,2349,8406,12278,11033
2615,2616,22320,2455062,William Gibson,2003.0,"Pattern Recognition (Blue Ant, #1)",eng,3.86,34917,37818,1851,581,2188,9491,15252,10306
2616,2617,21936809,41240456,Peter  Swanson,2015.0,The Kind Worth Killing,eng,4.03,35225,43845,5526,503,1567,8049,19937,13789
2617,2618,11525,141,Patricia Schultz,2003.0,"1,000 Places to See Before You Die",eng,3.83,33025,33805,450,902,2333,8984,10877,10709
2618,2619,355916,3192037,"Angie Sage, Mark Zug",2007.0,"Physik (Septimus Heap, #3)",en-US,3.99,42838,44757,1106,615,2177,10244,15801,15920
2619,2620,6667,113746,"Roald Dahl, Quentin Blake",1984.0,Boy: Tales of Childhood,eng,4.09,38240,43021,2134,453,1516,7991,16674,16387
2620,2621,10890,14837,Anne Lamott,1999.0,Traveling Mercies: Some Thoughts on Faith,en-CA,4.15,36466,37537,2197,474,1317,6020,14006,15720
2621,2622,184657,2751330,Vince Flynn,2004.0,"Memorial Day (Mitch Rapp, #7)",eng,4.3,31864,34797,760,278,647,4271,12675,16926
2622,2623,13836,1171314,Tamora Pierce,1992.0,"Wild Magic (Immortals, #1)",en-US,4.32,52165,56178,1473,305,1163,7675,17873,29162
2623,2624,30013,1128436,Isaac Asimov,1988.0,Prelude to Foundation,eng,4.05,40342,45586,1048,330,1770,9695,17406,16385
2624,2625,56728,900984,Max Lucado,1997.0,"You Are Special (Wemmicksville, #1)",eng,4.45,41052,42349,1036,541,1027,4314,9506,26961
2625,2626,18798983,26724902,Renee Ahdieh,2015.0,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",eng,4.19,58175,64871,11884,1376,2738,8655,21498,30604
2626,2627,6260997,6444203,"Nicholas D. Kristof, Sheryl WuDunn",2008.0,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,eng,4.31,37270,40427,4627,441,1098,5050,12776,21062
2627,2628,10798418,15293391,"Daniel Handler, Maira Kalman",2011.0,Why We Broke Up,eng,3.49,41202,45720,6387,2558,5891,13476,14245,9550
2628,2629,18243700,25691778,Sarah J. Maas,2014.0,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",eng,4.48,53227,62872,7538,288,731,5143,19194,37516
2629,2630,2807199,2833088,Curtis Sittenfeld,2008.0,American Wife,eng,3.72,38537,41909,5568,822,3047,11813,17742,8485
2630,2631,29394,6614461,Jim Butcher,2006.0,"Cursor's Fury (Codex Alera, #3)",eng,4.36,41344,45918,1126,130,537,4858,17448,22945
2631,2632,334176,3349153,Mary Doria Russell,1996.0,"The Sparrow (The Sparrow, #1)",eng,4.17,40781,43902,5540,1005,2008,5868,14511,20510
2632,2633,10910,3349593,Jodi Picoult,1996.0,Mercy,en-GB,3.57,37252,39731,2502,1329,4347,12696,13167,8192
2633,2634,20727654,40051132,Charlie N. Holmberg,2014.0,"The Paper Magician (The Paper Magician Trilogy, #1)",eng,3.63,25934,41333,4844,1057,4070,12691,14867,8648
2634,2635,6023056,6198519,Steve Harvey,2009.0,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",eng,3.82,29059,32877,2328,1462,2887,7462,9337,11729
2635,2636,10335318,15237912,Candice Millard,2011.0,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",en-US,4.19,34460,37444,4490,902,1097,4683,13978,16784
2636,2637,89724,847007,"Shirley Jackson, Jonathan Lethem",1962.0,We Have Always Lived in the Castle,eng,4.05,43602,51375,6521,630,2274,9697,20283,18491
